f1_macro	f1_micro	f1_weighted	f1_samples	precision_macro	precision_micro	precision_weighted	precision_samples	recall_macro	recall_micro	recall_weighted	recall_samples	jaccard_macro	jaccard_micro	jaccard_weighted	jaccard_samples	accuracy	fold	level	tn	fp	fn	tp
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038759689922481	0	0	9069	208	80	34
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038759689922481	0	1	8923	354	68	46
0.009223057644110275	0.02985074626865672	0.030116235470566174	0.008268733850129198	0.10526315789473684	0.2857142857142857	0.3464566929133858	0.015503875968992248	0.004824561403508772	0.015748031496062992	0.015748031496062992	0.005813953488372093	0.004824561403508772	0.015151515151515152	0.015748031496062992	0.005813953488372093	0.5038759689922481	0	2	8777	500	62	52
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038759689922481	0	3	8627	650	58	56
0.017666543982333454	0.04285714285714286	0.04074665491988327	0.010077519379844961	0.07017543859649122	0.23076923076923078	0.1837270341207349	0.011627906976744186	0.010526315789473684	0.023622047244094488	0.023622047244094488	0.00904392764857881	0.009649122807017544	0.021897810218978103	0.022309711286089235	0.007751937984496124	0.5038759689922481	0	4	8508	769	57	57
0.06338924233661075	0.11538461538461539	0.11312624383490526	0.025564616262290684	0.18859649122807018	0.3103448275862069	0.3477690288713911	0.028128460686600222	0.03961988304093567	0.07086614173228346	0.07086614173228346	0.02906976744186046	0.03769102242786454	0.061224489795918366	0.06685933489083094	0.018410852713178296	0.4883720930232558	0	5	8408	869	56	58
0.07966261808367071	0.12578616352201258	0.12254189380173633	0.02558139534883721	0.21228070175438596	0.3125	0.3674540682414698	0.026074700493305146	0.05277777777777778	0.07874015748031496	0.07874015748031496	0.029715762273901807	0.046752136752136755	0.06711409395973154	0.0710415044273312	0.019614752172891707	0.4883720930232558	0	6	8317	960	53	61
0.07820062977957716	0.12195121951219513	0.12144828050339862	0.02262827611664821	0.20789473684210527	0.2702702702702703	0.3641732283464567	0.023749119097956305	0.05277777777777778	0.07874015748031496	0.07874015748031496	0.025839793281653745	0.0458122871280766	0.06493506493506493	0.07033846730697124	0.01703077284472633	0.4883720930232558	0	7	8270	1007	50	64
0.07652015574453247	0.1229050279329609	0.12561272130273374	0.02779623477297896	0.19590643274853803	0.21153846153846154	0.3521434820647419	0.027625088090204367	0.0554093567251462	0.08661417322834646	0.08661417322834646	0.033591731266149866	0.045097547791046244	0.06547619047619048	0.07400295551291383	0.020906741836974392	0.4883720930232558	0	8	8224	1053	50	64
0.09522231128879328	0.1352657004830918	0.1408225624968269	0.032078257659653005	0.13700918964076858	0.175	0.2474378202724659	0.03391277112207344	0.08347953216374268	0.11023622047244094	0.11023622047244094	0.04198966408268733	0.05860566448801743	0.07253886010362694	0.08381078033694986	0.022672461044554067	0.4883720930232558	0	9	8189	1088	49	65
0.009223057644110275	0.031007751937984496	0.030116235470566174	0.008268733850129198	0.10526315789473684	1.0	0.3464566929133858	0.015503875968992248	0.004824561403508772	0.015748031496062992	0.015748031496062992	0.005813953488372093	0.004824561403508772	0.015748031496062992	0.015748031496062992	0.005813953488372093	0.5038759689922481	1	0	9074	203	82	27
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038759689922481	1	1	8931	346	71	38
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038759689922481	1	2	8796	481	63	46
0.004784688995215311	0.015037593984962405	0.014316392269148177	0.003875968992248062	0.02631578947368421	0.16666666666666666	0.07874015748031496	0.003875968992248062	0.002631578947368421	0.007874015748031496	0.007874015748031496	0.003875968992248062	0.002506265664160401	0.007575757575757576	0.007499062617172853	0.0025839793281653744	0.5038759689922481	1	3	8686	591	60	49
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5038759689922481	1	4	8560	717	59	50
0.004048582995951417	0.014814814814814815	0.014536644457904301	0.00221483942414175	0.02631578947368421	0.125	0.09448818897637795	0.0025839793281653744	0.0021929824561403508	0.007874015748031496	0.007874015748031496	0.001937984496124031	0.002105263157894737	0.007462686567164179	0.007559055118110236	0.0012919896640826872	0.5038759689922481	1	5	8439	838	57	52
