f1_micro	f1_micro_oob	f1_macro	f1_macro_oob	f1_weighted	f1_weighted_oob	f1_samples	f1_samples_oob	precision_micro	precision_micro_oob	precision_macro	precision_macro_oob	precision_weighted	precision_weighted_oob	precision_samples	precision_samples_oob	recall_micro	recall_micro_oob	recall_macro	recall_macro_oob	recall_weighted	recall_weighted_oob	recall_samples	recall_samples_oob	jaccard_micro	jaccard_micro_oob	jaccard_macro	jaccard_macro_oob	jaccard_weighted	jaccard_weighted_oob	jaccard_samples	jaccard_samples_oob	matthews_corrcoef_micro	matthews_corrcoef_micro_oob	matthews_corrcoef_macro	matthews_corrcoef_macro_oob	matthews_corrcoef_weighted	matthews_corrcoef_weighted_oob	matthews_corrcoef_samples	matthews_corrcoef_samples_oob	average_precision_micro	average_precision_micro_oob	average_precision_macro	average_precision_macro_oob	average_precision_weighted	average_precision_weighted_oob	average_precision_samples	average_precision_samples_oob	roc_auc_micro	roc_auc_micro_oob	roc_auc_macro	roc_auc_macro_oob	roc_auc_weighted	roc_auc_weighted_oob	roc_auc_samples	roc_auc_samples_oob	neg_hamming_loss_micro	neg_hamming_loss_micro_oob	neg_hamming_loss_macro	neg_hamming_loss_macro_oob	neg_hamming_loss_weighted	neg_hamming_loss_weighted_oob	neg_hamming_loss_samples	neg_hamming_loss_samples_oob	label_ranking_average_precision_score	label_ranking_average_precision_score_oob	neg_label_ranking_loss	neg_label_ranking_loss_oob	neg_coverage_error	neg_coverage_error_oob	ndgc	ndgc_oob	fold	level	tn	fp	fn	tp
0.7106227106227107		0.7106227106227107		0.6960996749729145		0.7106227106227107		0.7106227106227107		0.7106227106227107		0.6960996749729145		0.7106227106227107		0.7106227106227107		0.7106227106227107		0.6960996749729145		0.7106227106227107		0.5511363636363636		0.5618504555544611		0.5405792359834009		0.5806785806785807		0.4499803024700019		0.22323330188557658		0.2500637673331637		0.408657225115689		0.7967668547338077		0.8341066215312215		0.8491061657215053		0.8247100122100122		0.816525104827438		0.7644114167406093		0.7444360608093002		0.8076923076923077		-0.2893772893772894		-0.28937728937728935		-0.3039003250270856		-0.2893772893772893		0.8247100122100122		-0.1923076923076923		-4.923076923076923		0.8937772622256188		0	0	569	0	107	0
0.706959706959707		0.706959706959707		0.6905019862766341		0.7069597069597071		0.706959706959707		0.706959706959707		0.6905019862766341		0.7069597069597071		0.706959706959707		0.706959706959707		0.6905019862766341		0.7069597069597071		0.546742209631728		0.5612055759220448		0.5366071539940888		0.5813430159584005		0.4411012557412772		0.3108251624844757		0.2695964467916898		0.41792600333900953		0.7861853514239364		0.8088078535287108		0.8260364465034333		0.8135368335368334		0.8018492635200517		0.7261902212159227		0.694799351665549		0.7863247863247863		-0.29304029304029305		-0.293040293040293		-0.30949801372336583		-0.29304029304029305		0.8135368335368334		-0.2136752136752137		-5.0256410256410255		0.8879241852549731		0	1	566	3	107	0
0.6886446886446886		0.6886446886446886		0.6684723726977249		0.6886446886446889		0.6886446886446886		0.6886446886446886		0.6684723726977249		0.6886446886446889		0.6886446886446886		0.6886446886446886		0.6684723726977249		0.6886446886446889		0.5251396648044693		0.5399574616814145		0.5106894499831067		0.5574113920267766		0.40666447956238394		0.23234905214208007		0.1770352074550277		0.3914767111811876		0.7717009892595945		0.8002301961680566		0.8214119584462445		0.8028408628408628		0.786367057305666		0.7234619651625434		0.6928459646769506		0.770940170940171		-0.31135531135531136		-0.3113553113553114		-0.3315276273022752		-0.3113553113553114		0.8028408628408628		-0.22905982905982902		-5.128205128205129		0.8804308852870468		0	2	566	3	106	1
0.6959706959706959		0.695970695970696		0.6767786204405922		0.695970695970696		0.6959706959706959		0.695970695970696		0.6767786204405922		0.695970695970696		0.6959706959706959		0.695970695970696		0.6767786204405922		0.695970695970696		0.5337078651685393		0.5473270761938861		0.5190451396768245		0.5663857510011356		0.4219838397004453		0.23394487047542215		0.18645627259287992		0.39994585844632147		0.7700884942605745		0.8019501879817087		0.821178165369552		0.8101414326414326		0.7820664444683367		0.7107604077779703		0.6822518443997319		0.7782051282051282		-0.304029304029304		-0.304029304029304		-0.3232213795594077		-0.30402930402930406		0.8101414326414327		-0.2217948717948718		-5.076923076923077		0.8838865010304986		0	3	566	3	106	1
0.6666666666666666		0.6666666666666667		0.6505958829902492		0.6666666666666669		0.6666666666666666		0.6666666666666667		0.6505958829902492		0.6666666666666669		0.6666666666666666		0.6666666666666667		0.6505958829902492		0.6666666666666669		0.5		0.5149905593758165		0.49193340083632875		0.5252176598330444		0.37081284842665146		0.11641602600283098		0.1258231294464275		0.3565165289366015		0.7555629498282828		0.7849068603564567		0.8055561335792168		0.7976292226292225		0.7815288678636707		0.7030562949817608		0.6707411133467471		0.7726495726495727		-0.3333333333333333		-0.33333333333333337		-0.34940411700975077		-0.33333333333333337		0.7976292226292225		-0.22735042735042738		-5.102564102564102		0.8742448792451482		0	4	566	3	106	1
0.6886446886446886		0.6886446886446886		0.6668472372697725		0.6886446886446888		0.6886446886446886		0.6886446886446886		0.6668472372697725		0.6886446886446888		0.6886446886446886		0.6886446886446886		0.6668472372697725		0.6886446886446888		0.5251396648044693		0.5419827048124708		0.5088811031111173		0.5559868906022752		0.40922799896615464		0.24440312097079397		0.17410565325661878		0.3957548132871718		0.7444370569385101		0.7674027374086794		0.784198146012417		0.7835765160765161		0.7684119987098162		0.6592355607910331		0.6218212050078248		0.7551282051282052		-0.31135531135531136		-0.3113553113553113		-0.33315276273022754		-0.3113553113553114		0.7835765160765161		-0.24487179487179483		-5.128205128205129		0.8629364543538633		0	5	566	3	106	1
0.663003663003663		0.6630036630036631		0.6435536294691224		0.6630036630036631		0.663003663003663		0.6630036630036631		0.6435536294691224		0.6630036630036631		0.663003663003663		0.6630036630036631		0.6435536294691224		0.6630036630036631		0.4958904109589041		0.5121018171475663		0.48549646833739885		0.5202319048472895		0.36724901573454577		0.12686518744340244		0.13500985805536161		0.3514101348870022		0.7404209241691075		0.7639101534533221		0.7763617936964405		0.7903072853072852		0.7707235781098806		0.6660189038133995		0.6191887435725465		0.7598290598290598		-0.336996336996337		-0.336996336996337		-0.3564463705308775		-0.336996336996337		0.7903072853072853		-0.24017094017094015		-5.153846153846154		0.868638806338385		0	6	566	3	106	1
0.6776556776556777		0.6776556776556777		0.6533044420368364		0.6776556776556778		0.6776556776556777		0.6776556776556777		0.6533044420368364		0.6776556776556778		0.6776556776556777		0.6776556776556777		0.6533044420368364		0.6776556776556778		0.5124653739612188		0.5304528597917558		0.4944633182061991		0.5454455800609646		0.3900565008580894		0.22056691573104947		0.1430550389273425		0.3810968454645234		0.7091497481796192		0.7512096659260864		0.7499895472972063		0.7821448921448921		0.7678744221051499		0.6456027088496568		0.5893527833668679		0.7555555555555556		-0.32234432234432236		-0.32234432234432236		-0.3466955579631636		-0.32234432234432236		0.7821448921448921		-0.2444444444444444		-5.17948717948718		0.8619499890905075		0	7	566	3	106	1
0.6703296703296703		0.6703296703296704		0.6489707475622969		0.6703296703296705		0.6703296703296703		0.6703296703296704		0.6489707475622969		0.6703296703296705		0.6703296703296703		0.6703296703296704		0.6489707475622969		0.6703296703296705		0.5041322314049587		0.5182429626692353		0.48921067424899195		0.5333502679656525		0.3719817459274501		0.15740192874686207		0.11735741903484263		0.34954657958404045		0.7140357354520246		0.7207140909226913		0.7462899036860133		0.7906277981277982		0.7662079346306848		0.6356899214791697		0.581209479096803		0.7619658119658119		-0.32967032967032966		-0.3296703296703297		-0.35102925243770305		-0.3296703296703297		0.7906277981277983		-0.23803418803418802		-5.102564102564102		0.8686093626414979		0	8	566	3	106	1
0.6813186813186813		0.6813186813186813		0.6610689779703864		0.6813186813186815		0.6813186813186813		0.6813186813186813		0.6610689779703864		0.6813186813186815		0.6813186813186813		0.6813186813186813		0.6610689779703864		0.6813186813186815		0.5166666666666667		0.5325438397932524		0.5032804099124598		0.5470125316279162		0.39134511942432254		0.22160875624458004		0.1737253651585135		0.375021257175189		0.729783777215216		0.7616819357968575		0.7700376579932903		0.7973890923890924		0.7677131491237502		0.6494347072495498		0.6066607981220657		0.7623931623931625		-0.31868131868131866		-0.3186813186813187		-0.33893102202961356		-0.3186813186813187		0.7973890923890924		-0.2376068376068376		-5.102564102564102		0.8750629188778967		0	9	566	3	106	1
