f1_macro	f1_micro	f1_weighted	f1_samples	precision_macro	precision_micro	precision_weighted	precision_samples	recall_macro	recall_micro	recall_weighted	recall_samples	jaccard_macro	jaccard_micro	jaccard_weighted	jaccard_samples	accuracy	fold	level	tn	fp	fn	tp
0.022822371648887594	0.04498784933171325	0.025938292492818777	0.027614997609057012	0.0397765395861072	0.35643802647412753	0.18547161414298352	0.04494079858553837	0.036295259892393274	0.024009078382102617	0.024009078382102617	0.04030733210714692	0.01507391742412513	0.023011544616914494	0.01690237993052927	0.017620118406049077	0.0006209251785159888	0	0	12312934	107406	44371	4958
0.030120972751676706	0.06253045314276433	0.0403522729023051	0.02890188542920194	0.05121239058713696	0.18935978358881875	0.20310650694329183	0.04232255729224495	0.05139675708898381	0.03744832617329983	0.03744832617329983	0.05526688931842821	0.019093896969443556	0.03227428954648336	0.02554018516846252	0.017185071503854277	0.0006209251785159888	0	1	12164969	255371	43183	6146
0.03524779891341811	0.05996225286455379	0.047124197419959594	0.022399800846946462	0.047698101942939476	0.08240730241523982	0.1819215558729588	0.03343626953942602	0.06966427721868813	0.04712652995055524	0.04712652995055524	0.06588735171465741	0.021721720980975093	0.03090777638377953	0.029399264160115453	0.012418221611968174	0.0003104625892579944	0	2	11979834	440506	42372	6957
0.03943086519989217	0.059580220027785076	0.06025037540263743	0.022346910729501634	0.05389842703297941	0.05549804141018467	0.23406474271577338	0.026410293070559636	0.09372255654282885	0.06431061035908243	0.06431061035908243	0.08227894746979338	0.023816952302323006	0.030704809671976346	0.0366947615351128	0.012147258435537127	0.0003104625892579944	0	3	11820349	599991	41729	7600
0.04054471343131394	0.05677821011673152	0.06797356230064328	0.020985429127213132	0.05625251357801917	0.04608853850818678	0.23709857312785243	0.025821789684708735	0.10577805960098369	0.07392396854989057	0.07392396854989057	0.09182519642958523	0.024004695788489933	0.029218594816262454	0.040539372389633246	0.011281206698222558	0.0003104625892579944	0	4	11694429	725911	41129	8200
0.041964936630185516	0.05680348233168388	0.07769605363323129	0.021990834587863498	0.05082283259051566	0.04156181691167081	0.2224895327557388	0.02370082694802538	0.124081282606859	0.0896976574531896	0.0896976574531896	0.10701363749131933	0.02443181380933951	0.02923198030420702	0.04580442166613777	0.011782167865829741	0.0003104625892579944	0	5	11596810	823530	40639	8690
0.0418461337590164	0.055887328155811634	0.08194125670718665	0.021549348196404004	0.04887497587901692	0.039260227026530196	0.2279688407395191	0.015469828690097621	0.13029786420090683	0.09694415173867228	0.09694415173867228	0.11511214179204236	0.024017622547225326	0.028746959456211363	0.04786836081733339	0.01156269607922641	0.0003104625892579944	0	6	11517978	902362	40282	9047
0.04113729758464767	0.05427343836069186	0.08328938813355052	0.020579107259030522	0.0466740134582127	0.03726700556765916	0.20824969357139525	0.01765760698194448	0.13178189210376634	0.09982978033557591	0.09982978033557591	0.11668542344639375	0.023421485324655864	0.02789366164327096	0.04838373695943566	0.010970206154398839	0.0003104625892579944	0	7	11454888	965452	40007	9322
0.04013138180822712	0.053797849048432496	0.08614590332823478	0.020795039341955417	0.04629334194290876	0.03573921243733117	0.2109315512359343	0.014755815320876067	0.14131689089038454	0.10874604847207586	0.10874604847207586	0.12480096100946027	0.022503482548930174	0.027642477438496724	0.04973377161174949	0.011117064691844147	0.0003104625892579944	0	8	11405106	1015234	39778	9551
0.04009088497473348	0.05400169139694011	0.08782588868361432	0.021429403585176993	0.044570121234586285	0.03539341412410874	0.22432400854285198	0.014465336461365802	0.14772922567211144	0.11386884980141039	0.11386884980141039	0.13044430841574245	0.022352145545126153	0.027750122473490416	0.05058847553022671	0.011459356907362486	0.0003104625892579944	0	9	11360090	1060250	39609	9720
0.02285653931392785	0.045199629162423816	0.025896626856089164	0.02810449031732401	0.04057909687693014	0.36162451361867703	0.18003554001220756	0.05052212380088832	0.036826159117683034	0.024106346761773527	0.024106346761773527	0.040742862004159004	0.01507461473373824	0.023122375991292177	0.01677181380698152	0.01806861469574556	0.0006209251785159888	1	0	12315241	105099	44035	5083
0.029299175252368626	0.05992642049325521	0.03767150848033838	0.026706241738500794	0.04811673665449467	0.1878684322938915	0.23788639058423447	0.03644851734807782	0.05060479360241149	0.03564886114938802	0.03564886114938802	0.05354029865880873	0.018673966852452675	0.030888735935722212	0.024044311643692386	0.01586579517091947	0.0006209251785159888	1	1	12172895	247445	42881	6237
0.035106582009378565	0.06178390137781	0.048855269698504046	0.0230293318237016	0.05049838405883204	0.08557899268187688	0.23709869884303827	0.03158167932699838	0.06938133202542522	0.0483423846964416	0.0483423846964416	0.06704425582572265	0.021664615237921032	0.03187668362765639	0.030362286117632746	0.01281131112704924	0.0003104625892579944	1	2	11984661	435679	42011	7107
0.03702479469204862	0.05729187498500108	0.056355835549198596	0.020588475514515966	0.05520603322723252	0.05655043901206493	0.25362526105519945	0.02632825201638036	0.08447198205635406	0.05805301126692065	0.05805301126692065	0.07596992664990627	0.022247992408496613	0.029490727015185954	0.03396955504448967	0.011225572378502045	0.0003104625892579944	1	3	11826851	593489	41318	7800
0.03824617973162328	0.056451303067170396	0.06472217163149817	0.021171175301492345	0.04957604157597682	0.046652907868973914	0.24028696958916415	0.01950632510496712	0.10395256874355303	0.07145983626489422	0.07145983626489422	0.08989092105830794	0.022537740480770417	0.029045479105441415	0.03846216516172257	0.011448087416204105	0.0003104625892579944	1	4	11714443	705897	40857	8261
0.038151130070951556	0.05304895342900901	0.06892651015327333	0.01842997449155733	0.049046755987117725	0.04080101217224379	0.23704602200465186	0.019103500087425423	0.10603493844131029	0.07580449055686148	0.07580449055686148	0.09310117145524895	0.021951833578758045	0.027247194284848557	0.0400764206043112	0.009882117547785778	0.0003104625892579944	1	5	11624253	796087	40464	8654
0.039383329071902104	0.05353759734456785	0.0745969087298192	0.020541790220648583	0.05253100179448269	0.03907857462352766	0.2516281566938185	0.018260018913261834	0.11672693906428963	0.08498014103915053	0.08498014103915053	0.10118241360763837	0.02224488417838102	0.027505076528336735	0.04292987020323912	0.011053133186356335	0.0003104625892579944	1	6	11550176	870164	40156	8962
0.03670622144858009	0.05140037593984963	0.07561689654915543	0.018701210065186952	0.04439444773099878	0.03619098037918142	0.22012240270029995	0.02448422043813855	0.11699227806880277	0.08866012807003323	0.08866012807003323	0.10631418433635428	0.020642102853071144	0.026378110364586097	0.04337826441168061	0.009977514496429635	0.0003104625892579944	1	7	11487900	932440	39869	9249
0.04309926861666548	0.05644389082373677	0.09025003297894689	0.023948675607460085	0.0498424823314887	0.0382076094001847	0.22852909653762715	0.0195782241236687	0.1426736319462522	0.10798411283132042	0.10798411283132042	0.12395717860470755	0.02401517712664312	0.029041554579898064	0.05162033668695431	0.01283818645410493	0.0003104625892579944	1	8	11434055	986285	39615	9503
0.04015697937168374	0.05425225305793926	0.08702597991359255	0.021773381605737593	0.04662384390906008	0.03620452054645876	0.23420532350961296	0.01783131503637338	0.1402699582246941	0.10817864959066223	0.10817864959066223	0.12512280744205576	0.02231360119385205	0.027882469936404735	0.04977123855772881	0.011639203004097305	0.0003104625892579944	1	9	11394184	1026156	39406	9712
0.023472085264799464	0.04459179948898893	0.025267133989772404	0.027439022199815845	0.03732600183444479	0.36046225719203345	0.1384733430032017	0.042717095164166094	0.03692535716762955	0.023765907432925348	0.023765907432925348	0.040856454090202055	0.015537314089140568	0.022804343091808482	0.016584912168150362	0.01763850238847509	0.0006209251785159888	2	0	12316295	104045	44039	4870
