f1_macro	f1_micro	f1_weighted	f1_samples	precision_macro	precision_micro	precision_weighted	precision_samples	recall_macro	recall_micro	recall_weighted	recall_samples	jaccard_macro	jaccard_micro	jaccard_weighted	jaccard_samples	accuracy	fold	level	tn	fp	fn	tp
0.1629349431357622	0.4955810147299509	0.3366009538810679	0.4611902674919204	0.3894628099173554	0.7407045009784736	0.5920097319842434	0.7272727272727273	0.16775493244742729	0.37235612395474665	0.37235612395474665	0.35109864882592157	0.1286463137933541	0.32941688424717147	0.2776959100462208	0.3498442214351305	0.049586776859504134	0	0	18854	0	1646	0
0.16288417388965484	0.4955810147299509	0.3366784886355777	0.46166252250962997	0.46089138134592683	0.7407045009784736	0.6820244885017053	0.7276170798898071	0.16769647084667558	0.37235612395474665	0.37235612395474665	0.35109864882592157	0.1285878521926024	0.32941688424717147	0.2776959100462208	0.3498442214351305	0.045454545454545456	0	1	18854	0	1646	0
0.16746712176921916	0.49673202614379086	0.34161627207196427	0.46214238011758674	0.43219786922526543	0.7400194741966893	0.6457235093986853	0.724862258953168	0.16963001842559325	0.37383177570093457	0.37383177570093457	0.353518955791683	0.13067651215651396	0.33043478260869563	0.2795611081440353	0.3513347763347763	0.05371900826446281	0	2	18854	0	1646	0
0.17970679484786117	0.49754821837201696	0.35501344862351264	0.4604320954527566	0.4379976812384915	0.7417153996101364	0.6531317258952981	0.712465564738292	0.1738383934168693	0.3743236596163306	0.3743236596163306	0.35778892824347364	0.1365161823728265	0.33115752828546563	0.28430433278954687	0.3514725173816083	0.05578512396694215	0	3	18854	0	1646	0
0.18447242277943157	0.4980417754569191	0.360773917588158	0.46008938261004384	0.4340897865414542	0.7400581959262852	0.6489446541030083	0.7064393939393938	0.17594483460561294	0.3753074274471225	0.3753074274471225	0.3605585071494162	0.13882329385189668	0.3315949587136028	0.2863333127645337	0.35127328479601205	0.05371900826446281	0	4	18854	0	1646	0
0.19165998621939692	0.49441891004596195	0.36814450185451286	0.44877240528066975	0.4305677827929025	0.7433366238894373	0.6456283728055122	0.6823347107438017	0.17670094298141237	0.3703885882931628	0.3703885882931628	0.35558753115571295	0.1417668389047144	0.32839075447012644	0.2873324369300518	0.34571199003017183	0.0640495867768595	0	5	18854	0	1646	0
0.1883164067720518	0.4890055792582868	0.3636793352329471	0.44625192300812133	0.41020998490639754	0.7347140039447732	0.6193791944639843	0.6823347107438017	0.1740425439524553	0.36645351696999506	0.36645351696999506	0.35259412304866855	0.1388400831878264	0.32363162467419637	0.283175442550796	0.3424553981372163	0.06198347107438017	0	6	18854	0	1646	0
0.19238535296647644	0.4863979023271059	0.3676968959496288	0.4392041727785529	0.40485997692629627	0.7288801571709234	0.6141086163708985	0.6578856749311295	0.1756793860362291	0.3649778652238072	0.3649778652238072	0.3522374721238358	0.14057230763204082	0.321351234300563	0.2834622585813237	0.33968089990817263	0.06611570247933884	0	7	18854	0	1646	0
0.19609694992148638	0.48375451263537905	0.3699574310845028	0.43648527780759183	0.4024006696693357	0.7268244575936884	0.6105421553655551	0.6473829201101929	0.17658359335804352	0.36251844564682734	0.36251844564682734	0.35326315099042377	0.14224698720105128	0.319047619047619	0.2832497143683549	0.33759264725173815	0.0640495867768595	0	8	18854	0	1646	0
0.19310114759393415	0.47920792079207924	0.36557387329830865	0.42821932429370446	0.3944011528730368	0.728184553660983	0.5981477924029238	0.6399793388429752	0.17337538400064587	0.3571077225774717	0.3571077225774717	0.3438844614980978	0.13997658494884094	0.3151041666666667	0.27948209985400246	0.33218385150203333	0.07231404958677685	0	9	18854	0	1646	0
0.16531802060894055	0.4964028776978417	0.3391431161164385	0.461802946823608	0.38938075315857285	0.7404878048780488	0.5918119562252496	0.7272727272727273	0.16906907972796112	0.3733398917855386	0.3733398917855386	0.35252525252525246	0.13007346495312558	0.33014354066985646	0.2789520433508271	0.3512708251344615	0.05165289256198347	1	0	18854	0	1645	0
