f1_macro	f1_micro	f1_weighted	f1_samples	precision_macro	precision_micro	precision_weighted	precision_samples	recall_macro	recall_micro	recall_weighted	recall_samples	jaccard_macro	jaccard_micro	jaccard_weighted	jaccard_samples	accuracy	fold	level	tn	fp	fn	tp
0.37436195427434477	0.39455782312925164	0.37117982680478784	0.2901960784313726	0.6993534482758621	0.7945205479452054	0.6687568263379622	0.34313725490196073	0.2608814075211925	0.26244343891402716	0.26244343891402716	0.2745098039215686	0.24277613715598212	0.2457627118644068	0.24162837466531037	0.25630252100840334	0.15126050420168066	0	0	1944	13	165	16
0.45342973397419856	0.4968944099378882	0.45829138022583094	0.4072829131652661	0.6828550704927694	0.7920792079207921	0.6591786650322182	0.49159663865546216	0.3487064060988792	0.36199095022624433	0.36199095022624433	0.380952380952381	0.3153588570255237	0.3305785123966942	0.32315984872545955	0.35434173669467783	0.19327731092436976	0	1	1940	17	160	21
0.4840975954583144	0.5250737463126843	0.48128832774422026	0.4296918767507002	0.651633089133089	0.7542372881355932	0.6329786352410787	0.4915966386554621	0.3978793309438471	0.40271493212669685	0.40271493212669685	0.4187675070028011	0.344254056526554	0.356	0.34438703458360864	0.37885154061624654	0.2184873949579832	0	2	1937	20	157	24
0.46568599747566486	0.5073746312684365	0.4641411455206995	0.4170868347338935	0.6226398438163144	0.7288135593220338	0.6031120436656768	0.4789915966386555	0.3813563179154577	0.3891402714932127	0.3891402714932127	0.40896358543417366	0.32876984126984127	0.33992094861660077	0.330052790346908	0.3648459383753501	0.20168067226890757	0	3	1936	21	156	25
0.48276571843230837	0.5163204747774481	0.4747139737049124	0.41288515406162457	0.6409722222222222	0.75	0.6215120663650076	0.4663865546218487	0.39552611367127494	0.3936651583710407	0.3936651583710407	0.41036414565826335	0.3447892793481029	0.348	0.33925270231498605	0.3620448179271709	0.20168067226890757	0	4	1936	21	156	25
0.5091386646508771	0.5475504322766571	0.5039567999711073	0.4532212885154062	0.6470110461338532	0.753968253968254	0.6298611662388752	0.5182072829131652	0.42850386869204077	0.4298642533936652	0.4298642533936652	0.4467787114845938	0.37005347593582893	0.376984126984127	0.36767978273168583	0.3942577030812325	0.21008403361344538	0	5	1935	22	152	29
0.4967405336175263	0.5321637426900585	0.49143388422086975	0.4252100840336134	0.6410342850590529	0.7520661157024794	0.6256191094362649	0.484593837535014	0.4117987995676167	0.4117647058823529	0.4117647058823529	0.4187675070028011	0.35885561370636004	0.36254980079681276	0.3557293160453827	0.369047619047619	0.19327731092436976	0	6	1935	22	150	31
0.4918041854935828	0.5235294117647059	0.48454426345759605	0.41932773109243693	0.6401324981101404	0.7478991596638656	0.6221038459408949	0.47619047619047616	0.4058378847357342	0.40271493212669685	0.40271493212669685	0.4117647058823529	0.35153678953278517	0.3545816733067729	0.3461705078174382	0.36764705882352944	0.2184873949579832	0	7	1932	25	150	31
0.5058495451025938	0.5375722543352601	0.4955748012150451	0.4271708683473389	0.6438366585105715	0.744	0.6246421098083502	0.4747899159663865	0.4285337372702964	0.42081447963800905	0.42081447963800905	0.42997198879551823	0.3646457634309075	0.3675889328063241	0.3564630807867429	0.37324929971988796	0.21008403361344538	0	8	1930	27	150	31
0.5086065215490864	0.5495750708215297	0.5040269475822768	0.4607843137254902	0.6398758329792812	0.7348484848484849	0.617207928598161	0.5084033613445378	0.43444771576492003	0.43891402714932126	0.43891402714932126	0.4607843137254902	0.3679765130984643	0.37890625	0.3659591166047408	0.4096638655462185	0.25210084033613445	0	9	1929	28	149	32
0.3623095373095373	0.3701067615658363	0.35248570067574586	0.2591036414565826	0.7367724867724869	0.8666666666666667	0.7094017094017095	0.3249299719887955	0.24100742447516643	0.23529411764705882	0.23529411764705882	0.22969187675070024	0.23336940836940834	0.22707423580786026	0.22609155550332022	0.226890756302521	0.12605042016806722	1	0	1945	12	160	18
0.4133675565152411	0.42611683848797255	0.40184488085286024	0.3176470588235294	0.7509469696969697	0.8857142857142857	0.7356797614150554	0.3837535014005602	0.2899598907663424	0.28054298642533937	0.28054298642533937	0.28851540616246496	0.2786772264274367	0.27074235807860264	0.26940572222074227	0.2801120448179271	0.15966386554621848	1	1	1943	14	156	22
0.46676639920213975	0.5046153846153847	0.46414127148521267	0.4095238095238095	0.6602836475119084	0.7884615384615384	0.6466192383588607	0.48459383753501406	0.36986473800989933	0.37104072398190047	0.37104072398190047	0.38375350140056025	0.33143516764206415	0.3374485596707819	0.331272024554908	0.3620448179271708	0.2184873949579832	1	2	1941	16	153	25
0.4777927451951221	0.4968553459119497	0.4538423714417998	0.38459383753501397	0.696532689322063	0.8144329896907216	0.6817359111476758	0.4313725490196078	0.38331484326107984	0.3574660633484163	0.3574660633484163	0.3725490196078431	0.34339093110279545	0.3305439330543933	0.3213087012688209	0.3445378151260504	0.2184873949579832	1	3	1936	21	149	29
0.5104188836525793	0.5443786982248521	0.49821930111006446	0.44705882352941173	0.6647072226019594	0.7863247863247863	0.6583039251769901	0.511204481792717	0.4312012857711782	0.416289592760181	0.416289592760181	0.4355742296918767	0.37424200595089413	0.37398373983739835	0.36412169861922744	0.39285714285714285	0.226890756302521	1	4	1932	25	148	30
0.4924710920867641	0.5106382978723405	0.462299885257829	0.41204481792717085	0.6692192192192191	0.7777777777777778	0.6628823393529275	0.4579831932773109	0.41578269898162373	0.38009049773755654	0.38009049773755654	0.4061624649859944	0.35863851984541634	0.34285714285714286	0.3304833210512723	0.36624649859943975	0.226890756302521	1	5	1928	29	147	31
0.4954265908259842	0.5165165165165165	0.46276505351031016	0.4148459383753502	0.6583820662768031	0.7678571428571429	0.655440448784102	0.4579831932773109	0.4289163395346191	0.3891402714932127	0.3891402714932127	0.4117647058823529	0.3622346939922023	0.3481781376518219	0.3320316295190338	0.36624649859943975	0.2184873949579832	1	6	1928	29	146	32
0.49617348755937063	0.5149700598802395	0.46520081604948804	0.40896358543417366	0.6564692982456141	0.7610619469026548	0.6541706358656824	0.4509803921568628	0.42731268134493944	0.3891402714932127	0.3891402714932127	0.40756302521008403	0.3599616858237548	0.3467741935483871	0.33158579081499967	0.3578431372549019	0.20168067226890757	1	7	1927	30	145	33
0.48890485373662024	0.5015290519877676	0.45416531684742617	0.3798319327731093	0.6696078431372549	0.7735849056603774	0.6691608996539793	0.40896358543417366	0.4114041076406667	0.37104072398190047	0.37104072398190047	0.3851540616246498	0.3546311573081083	0.3346938775510204	0.32273416594437204	0.3382352941176471	0.21008403361344538	1	8	1927	30	145	33
0.49080243751219427	0.5088757396449705	0.46242211730287697	0.39775910364145656	0.6282763532763533	0.7350427350427351	0.612120508953088	0.42436974789915966	0.421715878705126	0.3891402714932127	0.3891402714932127	0.40756302521008403	0.3540524290524291	0.3412698412698413	0.32817541935188993	0.353641456582633	0.2184873949579832	1	9	1926	31	143	35
0.3235359430896535	0.3345454545454546	0.304491596745939	0.22829131652661064	0.7549342105263158	0.8518518518518519	0.735160157180281	0.2801120448179271	0.22203661034306196	0.2081447963800905	0.2081447963800905	0.20588235294117646	0.21140144381669804	0.20087336244541484	0.19755051086058065	0.2002801120448179	0.1092436974789916	2	0	1953	4	162	16
0.3715490501890241	0.3944636678200692	0.3433585919702059	0.3030812324929972	0.7618010167029775	0.8382352941176471	0.7521466102780981	0.3739495798319328	0.28515887239005516	0.2579185520361991	0.2579185520361991	0.2689075630252101	0.2620312920965467	0.24568965517241378	0.23788668227239546	0.26750700280112044	0.15966386554621848	2	1	1949	8	158	20
0.4005455900192742	0.4444444444444444	0.36734904289083853	0.34705882352941175	0.5617448999801941	0.8	0.5477747934495338	0.4313725490196078	0.3447011719861182	0.3076923076923077	0.3076923076923077	0.3081232492997199	0.29515468399315953	0.2857142857142857	0.266189221617854	0.3025210084033613	0.15966386554621848	2	2	1944	13	158	20
0.3950920442325902	0.429042904290429	0.35217646209140885	0.3336134453781513	0.5658991228070175	0.7926829268292683	0.5579512979280781	0.4117647058823529	0.3397657450076805	0.29411764705882354	0.29411764705882354	0.2955182072829132	0.28933982683982684	0.27310924369747897	0.25284127637068815	0.2927170868347339	0.16806722689075632	2	3	1943	14	158	20
0.4073637267382222	0.43790849673202614	0.3540959957574409	0.3316526610644257	0.720520999468368	0.788235294117647	0.7183470811953784	0.41036414565826335	0.3588987028503157	0.3031674208144796	0.3031674208144796	0.2969187675070028	0.30570080504291036	0.2803347280334728	0.2592755026191559	0.28991596638655465	0.15966386554621848	2	4	1943	14	156	22
0.41888251566323936	0.45659163987138257	0.3667581403251831	0.3596638655462185	0.7193821973233737	0.7888888888888889	0.718937348695134	0.44397759103641454	0.3780039255845707	0.3212669683257919	0.3212669683257919	0.3235294117647059	0.31726184351396575	0.29583333333333334	0.2712863054918383	0.31092436974789917	0.15966386554621848	2	5	1943	14	155	23
0.4154531496290849	0.4472843450479233	0.3686644871085482	0.357703081232493	0.6873086528753674	0.7608695652173914	0.6860369711373041	0.42436974789915966	0.36861523581953687	0.3167420814479638	0.3167420814479638	0.3319327731092437	0.3046238244514106	0.2880658436213992	0.2641154484460772	0.3137254901960784	0.16806722689075632	2	6	1941	16	154	24
0.4136383364722647	0.4522292993630574	0.3730432901712842	0.3515406162464986	0.6917397660818714	0.7634408602150538	0.6874593157100898	0.4271708683473389	0.366810320304944	0.3212669683257919	0.3212669683257919	0.3235294117647059	0.3043678308508817	0.29218106995884774	0.2690498434765633	0.3032212885154062	0.15126050420168066	2	7	1938	19	152	26
0.42163157620841335	0.46056782334384855	0.3856182253234364	0.36722689075630255	0.6876794258373207	0.7604166666666666	0.6821851523089913	0.4411764705882353	0.3711590430676452	0.33031674208144796	0.33031674208144796	0.3375350140056022	0.30997474747474746	0.29918032786885246	0.27834224598930485	0.3165266106442577	0.15126050420168066	2	8	1937	20	149	29
0.41372766591492666	0.45624999999999993	0.37938754146845166	0.35994397759103636	0.6644625603864734	0.7373737373737373	0.6606572562135222	0.43557422969187676	0.3703625476474939	0.33031674208144796	0.33031674208144796	0.330532212885154	0.3035679541314787	0.29554655870445345	0.2734118641724717	0.31092436974789917	0.16806722689075632	2	9	1936	21	148	30
0.4212932498630603	0.43934426229508194	0.4099594891134039	0.32885154061624644	0.6762987012987013	0.7976190476190477	0.662525709584533	0.3795518207282913	0.3124438186266143	0.3031674208144796	0.3031674208144796	0.3137254901960784	0.287981758068436	0.2815126050420168	0.27875092557954007	0.28991596638655465	0.16806722689075632	3	0	1945	12	156	19
0.4212257269189233	0.4401294498381877	0.4083796429601761	0.3445378151260504	0.6720779220779222	0.7727272727272727	0.6595580889698537	0.40616246498599434	0.3194238209023155	0.3076923076923077	0.3076923076923077	0.3263305322128851	0.2858058508679795	0.2821576763485477	0.2756015547148849	0.3011204481792717	0.16806722689075632	3	1	1943	14	149	26
0.5030279717392202	0.5373134328358209	0.49750227459783486	0.4352941176470588	0.6691791853429785	0.7894736842105263	0.6607258700311439	0.5	0.4120299254707857	0.4072398190045249	0.4072398190045249	0.4215686274509804	0.36329826504245105	0.3673469387755102	0.3601967799642218	0.38095238095238093	0.2184873949579832	3	2	1940	17	146	29
0.549254396132777	0.5828571428571429	0.5362318650263327	0.48823529411764705	0.6699805068226121	0.7906976744186046	0.6602226720647772	0.5504201680672269	0.4761115378050862	0.46153846153846156	0.46153846153846156	0.47478991596638653	0.4152005263220567	0.4112903225806452	0.40339654241291417	0.4341736694677872	0.2689075630252101	3	3	1937	20	145	30
0.5258772268166264	0.5507246376811594	0.5076556736562622	0.45322128851540616	0.6533259768553886	0.7661290322580645	0.6422689190855281	0.5112044817927172	0.45128506002161917	0.4298642533936652	0.4298642533936652	0.44257703081232497	0.3878446523607814	0.38	0.3710008102797477	0.39915966386554624	0.23529411764705882	3	4	1936	21	144	31
0.548405258088368	0.5706051873198847	0.5241555686102191	0.46218487394957986	0.667079089454241	0.7857142857142857	0.6560888121984145	0.5098039215686275	0.47756087500711164	0.4479638009049774	0.4479638009049774	0.4565826330532213	0.41398439481064647	0.39919354838709675	0.390032712619326	0.4096638655462185	0.25210084033613445	3	5	1935	22	144	31
0.5245084267802599	0.5422740524781342	0.4933647857364708	0.4364145658263305	0.6469400969400969	0.7622950819672131	0.6325159003892036	0.4733893557422969	0.4577167605393411	0.42081447963800905	0.42081447963800905	0.4355742296918767	0.3903379101480351	0.372	0.3603630142465663	0.3907563025210084	0.25210084033613445	3	6	1935	22	143	32
0.5269959833580374	0.5406976744186046	0.4934972876069674	0.4182072829131653	0.6454949514805036	0.7560975609756098	0.6270031963894649	0.4425770308123249	0.4593097513796438	0.42081447963800905	0.42081447963800905	0.4271708683473389	0.39511125075641207	0.3705179282868526	0.3621473929823076	0.3718487394957983	0.226890756302521	3	7	1934	23	140	35
0.5211108162149722	0.5444126074498568	0.49639639460606333	0.4436974789915966	0.6337553366965132	0.7421875	0.6165548874891434	0.47619047619047616	0.4584855208511122	0.4298642533936652	0.4298642533936652	0.4495798319327731	0.38504756068716023	0.37401574803149606	0.361490667615623	0.3942577030812325	0.24369747899159663	3	8	1932	25	140	35
0.5330882576989419	0.5558739255014327	0.5105280950624927	0.4378151260504201	0.646007696007696	0.7578125	0.6282962135903313	0.4705882352941176	0.46363073903396484	0.43891402714932126	0.43891402714932126	0.4467787114845938	0.398249432626777	0.38492063492063494	0.37619127839822153	0.38865546218487396	0.23529411764705882	3	9	1931	26	139	36
0.376713054387473	0.40540540540540543	0.3783671616187664	0.2901960784313725	0.7140350877192984	0.8	0.6854171628165437	0.3487394957983193	0.26643127382374693	0.27149321266968324	0.27149321266968324	0.2759103641456583	0.24550741217407882	0.2542372881355932	0.24823595411830707	0.24929971988795518	0.12605042016806722	4	0	1951	6	159	16
0.4305496370336607	0.4625407166123779	0.4288771174646175	0.3526610644257703	0.7199381078691424	0.8255813953488372	0.7024676836659985	0.40756302521008403	0.32155657962109574	0.3212669683257919	0.3212669683257919	0.3389355742296919	0.2941504620505409	0.3008474576271186	0.29482032435787453	0.3123249299719888	0.18487394957983194	4	1	1947	10	157	18
0.4783595964922609	0.5119047619047619	0.46950147690161276	0.41204481792717085	0.657055784190509	0.7478260869565218	0.6320323275340577	0.4733893557422969	0.3929545713147864	0.3891402714932127	0.3891402714932127	0.40336134453781514	0.3402808063896637	0.344	0.3333270555559065	0.3557422969187675	0.17647058823529413	4	2	1944	13	152	23
0.5038748640267133	0.5417867435158501	0.49312727626144487	0.44957983193277307	0.6773139363272191	0.746031746031746	0.6426226599236979	0.5028011204481793	0.42715053763440863	0.4253393665158371	0.4253393665158371	0.4411764705882353	0.37057102028032257	0.3715415019762846	0.3608057848823923	0.3977591036414566	0.226890756302521	4	3	1941	16	147	28
0.529348544973545	0.5761772853185596	0.5230486425339367	0.48207282913165267	0.6485412735412736	0.7428571428571429	0.6247666360788532	0.5476190476190476	0.4672903510269102	0.47058823529411764	0.47058823529411764	0.4733893557422969	0.3939523639804314	0.4046692607003891	0.3901276732188567	0.4159663865546218	0.21008403361344538	4	4	1940	17	143	32
0.5486483158527704	0.5905292479108636	0.5382783390560459	0.49131652661064423	0.6655939188316617	0.7681159420289855	0.6438849560079694	0.5406162464985994	0.48641477499004376	0.4796380090497738	0.4796380090497738	0.49159663865546216	0.41375907219343233	0.4189723320158103	0.4048915008095935	0.43277310924369744	0.24369747899159663	4	5	1937	20	143	32
0.5567093332006835	0.6016260162601625	0.5478553745614674	0.5159663865546218	0.6567157628370442	0.75	0.6327226601489624	0.568627450980392	0.5028887182112989	0.502262443438914	0.502262443438914	0.5140056022408963	0.42248884576470785	0.43023255813953487	0.4155892000719587	0.4579831932773109	0.2773109243697479	4	6	1936	21	142	33
0.5312502855834583	0.5682451253481895	0.5199067223567405	0.4787114845938375	0.6435209942562883	0.7391304347826086	0.6216881350099343	0.5252100840336135	0.46851922967514364	0.46153846153846156	0.46153846153846156	0.4803921568627451	0.392941317941318	0.3968871595330739	0.38345804522275106	0.42366946778711484	0.25210084033613445	4	7	1936	21	141	34
0.5359879777381357	0.5722222222222222	0.5226622634780284	0.4677871148459384	0.6427220010811342	0.7410071942446043	0.6195201872127751	0.5126050420168067	0.4742980884109917	0.4660633484162896	0.4660633484162896	0.47198879551820727	0.400499725311386	0.40077821011673154	0.3884410135676971	0.4103641456582633	0.226890756302521	4	8	1935	22	140	35
0.5614471254348513	0.6043956043956045	0.5496580161971205	0.5072829131652661	0.6623270131851368	0.7692307692307693	0.642342675496532	0.5532212885154061	0.5071129885646015	0.497737556561086	0.497737556561086	0.5126050420168067	0.42809094768621164	0.4330708661417323	0.41774787037465916	0.4495798319327731	0.2689075630252101	4	9	1933	24	140	35
