	embedding_weak_chi2	proba_weak	embedding_weak	proba	embedding
embedding_weak_chi2	1.0	0.7243188684112062	0.9	0.49712552681828726	0.9
proba_weak	0.7243188684112062	1.0	0.7243188684112062	0.9	0.8378224470053398
embedding_weak	0.9	0.7243188684112062	1.0	0.49712552681828726	0.9
proba	0.49712552681828726	0.9	0.49712552681828726	1.0	0.610810259022071
embedding	0.9	0.8378224470053398	0.9	0.610810259022071	1.0
