	embedding_weak_chi2	proba_weak	embedding_weak	proba	embedding
embedding_weak_chi2	1.0	0.002942051328913786	0.8378224470053401	0.07047640293824908	0.9
proba_weak	0.002942051328913786	1.0	0.07047640293821211	0.8378224470053398	0.04090200577890224
embedding_weak	0.8378224470053401	0.07047640293821211	1.0	0.49712552681828726	0.9
proba	0.07047640293824908	0.8378224470053398	0.49712552681828726	1.0	0.37443682752940766
embedding	0.9	0.04090200577890224	0.9	0.37443682752940766	1.0
