cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
fold				name	call	name	fit_time	score_time	test_accuracy	test_f1_macro	test_f1_micro	test_f1_samples	test_f1_weighted	test_jaccard_macro	test_jaccard_micro	test_jaccard_samples	test_jaccard_weighted	test_precision_macro	test_precision_micro	test_precision_samples	test_precision_weighted	test_recall_macro	test_recall_micro	test_recall_samples	test_recall_weighted
4	2023-09-05 20:48:54.031990	31dbd649ae885b6fe550c1dfea21991da1b9d7c8cab0b3ae05143057d12d5ee5	2023-09-05 20:46:29.467906	tmc2007_500	estimators.cascade_proba	proba	124.96414065361023	9.933484077453613	0.24426685198054204	0.22978997290620076	0.6172547861607363	0.5966113783521706	0.530700559185391	0.17082302187407986	0.4463980637813212	0.5077058307687217	0.42607358322659494	0.5891484449488892	0.8233981092436975	0.7463805883715544	0.7904324492745675	0.18746611605476116	0.49366291427221914	0.54808378007214	0.49366291427221914
0	2023-09-05 21:05:48.452525	7af4904eaed3f178a92182c8f0df5a4691d2e871cf379fb42df4e0abe767383d	2023-09-05 20:48:54.073973	tmc2007_500	estimators.cascade_tree_embedder	embedding	950.4264349937439	27.852887868881226	0.12931487646749606	0.10186404845665144	0.47271409340374854	0.4555321924342425	0.35257713899115734	0.07072189584154852	0.30951250932266594	0.36730108666327344	0.26135546583714475	0.24187913277376702	0.690098261526833	0.6573214181414637	0.5503954682626067	0.08782853703760232	0.35947712418300654	0.38524980461199143	0.35947712418300654
1	2023-09-05 21:05:48.452525	7af4904eaed3f178a92182c8f0df5a4691d2e871cf379fb42df4e0abe767383d	2023-09-05 20:48:54.073973	tmc2007_500	estimators.cascade_tree_embedder	embedding	987.3556003570557	22.650968074798584	0.14252586514448806	0.10567824515388947	0.48375376310598983	0.476589991449071	0.3660929897557912	0.07406275573653688	0.31904696699986307	0.3861117481836354	0.27395542246935667	0.24217164222308674	0.7093926016136398	0.6826019740753954	0.5576994740705519	0.09039586959471267	0.3670158305111444	0.4063859441981097	0.3670158305111444
2	2023-09-05 21:05:48.452525	7af4904eaed3f178a92182c8f0df5a4691d2e871cf379fb42df4e0abe767383d	2023-09-05 20:48:54.073973	tmc2007_500	estimators.cascade_tree_embedder	embedding	946.9238302707672	25.970381021499634	0.1392272885485555	0.1007127785682385	0.4733954451345756	0.4568087392748026	0.3547191438363256	0.06996801351510991	0.3100969688750254	0.3706883049077619	0.2624319974266389	0.19623242105176433	0.6892238131122833	0.6565726882468964	0.5380068232812508	0.08716002303769621	0.36050453291288925	0.3877303880131935	0.36050453291288925
3	2023-09-05 21:05:48.452525	7af4904eaed3f178a92182c8f0df5a4691d2e871cf379fb42df4e0abe767383d	2023-09-05 20:48:54.073973	tmc2007_500	estimators.cascade_tree_embedder	embedding	922.3846952915192	29.83176350593567	0.14617249740214755	0.10073219464999207	0.47730086669418076	0.4639910410953016	0.357405833498478	0.0704152977552792	0.31345710800921534	0.3782240860782599	0.2655531387545146	0.1959547115630811	0.6889054355919583	0.6584401339337258	0.5390528287207343	0.08787595435812487	0.3651432630831163	0.3974811827513594	0.3651432630831163
4	2023-09-05 21:05:48.452525	7af4904eaed3f178a92182c8f0df5a4691d2e871cf379fb42df4e0abe767383d	2023-09-05 20:48:54.073973	tmc2007_500	estimators.cascade_tree_embedder	embedding	982.0852596759796	24.600749492645264	0.1396841922609752	0.10235050016757828	0.4745692980200566	0.4566479099014237	0.35605659669488593	0.07137954184016643	0.3111051176589576	0.36982336690821854	0.263877504043629	0.18978686395021754	0.6863007585899152	0.655677020070565	0.5223713906739127	0.08884006196662439	0.3626788240842635	0.3900298565837348	0.3626788240842635
0	2023-09-05 21:06:45.915858	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:05:48.530783	genbase	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	51.072030544281006	3.033235549926758	0.4961832061068702	0.4691653204586657	0.6521739130434783	0.5139949109414758	0.5946200477837956	0.350764151814572	0.4838709677419355	0.5089058524173027	0.485838779956427	0.8214285714285714	0.974025974025974	0.5190839694656488	0.9150326797385621	0.3626689137193339	0.49019607843137253	0.5165394402035622	0.49019607843137253
1	2023-09-05 21:06:45.915858	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:05:48.530783	genbase	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	52.73391532897949	3.004153251647949	0.4090909090909091	0.33287651849681926	0.5929203539823009	0.45454545454545453	0.4843444229839139	0.27011708529565676	0.42138364779874216	0.4419191919191919	0.42483660130718953	0.5952380952380952	0.9178082191780822	0.4621212121212121	0.7712418300653595	0.3177361329147043	0.43790849673202614	0.4646464646464646	0.43790849673202614
2	2023-09-05 21:06:45.915858	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:05:48.530783	genbase	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	51.62458157539368	3.2323286533355713	0.48854961832061067	0.4302494584446171	0.6608695652173914	0.527735368956743	0.5880503655297277	0.3364653553729184	0.4935064935064935	0.5178117048346056	0.49744327261105786	0.6377551020408163	0.9382716049382716	0.5305343511450382	0.8106423777564717	0.379662634284483	0.5100671140939598	0.5368956743002544	0.5100671140939598
3	2023-09-05 21:06:45.915858	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:05:48.530783	genbase	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	53.21586227416992	2.7689998149871826	0.5661764705882353	0.5534502534502534	0.7148594377510039	0.5857843137254902	0.6696487392000213	0.4337189596118168	0.55625	0.5808823529411765	0.5641025641025641	0.8095238095238095	0.956989247311828	0.5808823529411765	0.9123931623931625	0.45157610246895963	0.5705128205128205	0.5955882352941176	0.5705128205128205
4	2023-09-05 21:06:45.915858	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:05:48.530783	genbase	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	48.493139028549194	4.2045676708221436	0.5	0.48226177062494197	0.6581196581196581	0.5202020202020201	0.6018176048766289	0.3610936682365254	0.49044585987261147	0.5151515151515151	0.4920634920634921	0.8163265306122449	0.9506172839506173	0.5151515151515151	0.9169000933706816	0.40190999476713757	0.5032679738562091	0.5303030303030303	0.5032679738562091
0	2023-09-05 21:07:08.478286	dc4025ab107b2226690481c806f6dcf7e7d05480ee015304e512aaf44929989d	2023-09-05 21:06:45.983476	genbase	estimators.cascade_weak_label_proba	proba_weak	18.096457958221436	2.796645402908325	0.6666666666666666	0.7724146224146224	0.8363636363636364	0.7026515151515151	0.8091817295764665	0.6832171504965624	0.71875	0.6939393939393939	0.7246867167919799	0.8601731601731603	0.9349593495934959	0.6939393939393939	0.9124003189792662	0.7490465591831138	0.756578947368421	0.7196969696969697	0.756578947368421
1	2023-09-05 21:07:08.478286	dc4025ab107b2226690481c806f6dcf7e7d05480ee015304e512aaf44929989d	2023-09-05 21:06:45.983476	genbase	estimators.cascade_weak_label_proba	proba_weak	18.087599992752075	2.821275472640991	0.803030303030303	0.8591785665864629	0.9090909090909091	0.8343434343434343	0.8977190619863322	0.7899059623849539	0.8333333333333334	0.8270202020202021	0.8462962962962963	0.9484126984126985	0.9558823529411765	0.8270202020202021	0.9796296296296297	0.8414932639722555	0.8666666666666667	0.8484848484848485	0.8666666666666667
2	2023-09-05 21:07:08.478286	dc4025ab107b2226690481c806f6dcf7e7d05480ee015304e512aaf44929989d	2023-09-05 21:06:45.983476	genbase	estimators.cascade_weak_label_proba	proba_weak	18.80194592475891	2.9072375297546387	0.664179104477612	0.7209985748685439	0.8243727598566309	0.7014925373134329	0.7979307134801512	0.6191915227629513	0.7012195121951219	0.6915422885572139	0.7151898734177216	0.880952380952381	0.9504132231404959	0.7014925373134329	0.9367088607594937	0.666810570381999	0.7278481012658228	0.7139303482587064	0.7278481012658228
3	2023-09-05 21:07:08.478286	dc4025ab107b2226690481c806f6dcf7e7d05480ee015304e512aaf44929989d	2023-09-05 21:06:45.983476	genbase	estimators.cascade_weak_label_proba	proba_weak	18.485865354537964	2.8156113624572754	0.6390977443609023	0.7024691799394784	0.8142857142857143	0.6842105263157895	0.7665809005058498	0.6168083900226758	0.6867469879518072	0.6731829573934837	0.702190170940171	0.7761904761904762	0.9193548387096774	0.6781954887218046	0.83258547008547	0.6922760770975057	0.7307692307692307	0.7017543859649122	0.7307692307692307
4	2023-09-05 21:07:08.478286	dc4025ab107b2226690481c806f6dcf7e7d05480ee015304e512aaf44929989d	2023-09-05 21:06:45.983476	genbase	estimators.cascade_weak_label_proba	proba_weak	18.604879140853882	2.94754695892334	0.6870229007633588	0.7527821926049365	0.8424908424908425	0.7358778625954199	0.8190768229034215	0.6642857142857144	0.7278481012658228	0.7251908396946565	0.7479354354354354	0.8339002267573697	0.92	0.7251908396946565	0.9108215358215359	0.7376984126984126	0.777027027027027	0.7557251908396947	0.777027027027027
0	2023-09-05 21:08:04.940266	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:07:08.513641	genbase	estimators.cascade_weak_label_tree_embedder	embedding_weak	49.574366331100464	3.6252617835998535	0.5447761194029851	0.5594889237746381	0.7193675889328064	0.5646766169154228	0.6650729720349974	0.4651054011348129	0.5617283950617284	0.5597014925373134	0.5703234880450071	0.7380952380952381	0.9578947368421052	0.5597014925373134	0.8459915611814346	0.4778038138332256	0.5759493670886076	0.5746268656716418	0.5759493670886076
1	2023-09-05 21:08:04.940266	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:07:08.513641	genbase	estimators.cascade_weak_label_tree_embedder	embedding_weak	50.637715339660645	3.3423948287963867	0.4318181818181818	0.482482993197279	0.6371681415929203	0.4578282828282828	0.5680069378744875	0.3641581632653061	0.4675324675324675	0.452020202020202	0.4654683065279092	0.8095238095238095	0.96	0.45959595959595956	0.8675496688741722	0.40837585034013607	0.4768211920529801	0.4621212121212121	0.4768211920529801
2	2023-09-05 21:08:04.940266	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:07:08.513641	genbase	estimators.cascade_weak_label_tree_embedder	embedding_weak	52.31596899032593	2.788850784301758	0.44360902255639095	0.3444709045988364	0.6210045662100457	0.47243107769423553	0.5303458099409848	0.275644331159037	0.4503311258278146	0.4649122807017544	0.4529109589041096	0.5267857142857143	0.9315068493150684	0.4699248120300752	0.7748287671232876	0.3202871883018942	0.4657534246575342	0.4837092731829575	0.4657534246575342
3	2023-09-05 21:08:04.940266	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:07:08.513641	genbase	estimators.cascade_weak_label_tree_embedder	embedding_weak	51.224854946136475	3.3283631801605225	0.49242424242424243	0.38514072295584906	0.6410256410256411	0.5303030303030303	0.5540677273087885	0.3155154369440084	0.4716981132075472	0.5202020202020201	0.4803921568627451	0.5178571428571429	0.9259259259259259	0.5303030303030303	0.7287581699346405	0.36908686551543696	0.49019607843137253	0.5429292929292928	0.49019607843137253
4	2023-09-05 21:08:04.940266	7eb7b91d89daf56d0b26409b97392d4965c8239f8ce2070660fb4f4c4817ece5	2023-09-05 21:07:08.513641	genbase	estimators.cascade_weak_label_tree_embedder	embedding_weak	53.03809928894043	2.645817518234253	0.549618320610687	0.4223613516622158	0.6638297872340426	0.55470737913486	0.5627997678763587	0.3563175270108044	0.4968152866242038	0.5534351145038168	0.4946581196581197	0.5595238095238095	0.9873417721518988	0.5534351145038168	0.6933760683760684	0.3682222889155663	0.5	0.5572519083969466	0.5
0	2023-09-05 21:08:23.869422	ea2d4c47668e983893dd0be6842dafc7a89a1a9a988cc9ffcdfca751545f7f1e	2023-09-05 21:08:05.006666	genbase	estimators.cascade_proba	proba	15.221349000930786	2.8759634494781494	0.706766917293233	0.721943820840073	0.8432835820895521	0.7390977443609023	0.8025757184639973	0.6306720415438904	0.7290322580645161	0.7305764411027568	0.7309833024118738	0.9107142857142857	0.9912280701754386	0.7568922305764411	0.9383116883116883	0.6357740823602169	0.7337662337662337	0.7330827067669173	0.7337662337662337
1	2023-09-05 21:08:23.869422	ea2d4c47668e983893dd0be6842dafc7a89a1a9a988cc9ffcdfca751545f7f1e	2023-09-05 21:08:05.006666	genbase	estimators.cascade_proba	proba	14.93529462814331	2.913100242614746	0.8702290076335878	0.9164656793058505	0.9407665505226481	0.8824427480916031	0.9341960489321095	0.8608985260770975	0.8881578947368421	0.8804071246819339	0.8881578947368421	1.0	1.0	0.8854961832061069	1.0	0.8608985260770975	0.8881578947368421	0.8804071246819339	0.8881578947368421
2	2023-09-05 21:08:23.869422	ea2d4c47668e983893dd0be6842dafc7a89a1a9a988cc9ffcdfca751545f7f1e	2023-09-05 21:08:05.006666	genbase	estimators.cascade_proba	proba	15.308767557144165	2.8424534797668457	0.7611940298507462	0.7949985384441088	0.8771929824561403	0.7835820895522388	0.8563318113575551	0.7149692569335426	0.78125	0.777363184079602	0.78125	0.9285714285714286	1.0	0.7985074626865671	0.98125	0.7149692569335426	0.78125	0.777363184079602	0.78125
3	2023-09-05 21:08:23.869422	ea2d4c47668e983893dd0be6842dafc7a89a1a9a988cc9ffcdfca751545f7f1e	2023-09-05 21:08:05.006666	genbase	estimators.cascade_proba	proba	15.05244255065918	2.850078821182251	0.7862595419847328	0.7736487434439211	0.8725868725868726	0.796437659033079	0.8454009804431205	0.6893740188383045	0.773972602739726	0.7938931297709924	0.773972602739726	1.0	1.0	0.8015267175572519	1.0	0.6893740188383045	0.773972602739726	0.7938931297709924	0.773972602739726
4	2023-09-05 21:08:23.869422	ea2d4c47668e983893dd0be6842dafc7a89a1a9a988cc9ffcdfca751545f7f1e	2023-09-05 21:08:05.006666	genbase	estimators.cascade_proba	proba	15.318546295166016	2.8393771648406982	0.7293233082706767	0.7929859822716966	0.8614232209737828	0.7491228070175439	0.827889325586694	0.7078492935635793	0.756578947368421	0.7443609022556391	0.756578947368421	0.9285714285714286	1.0	0.7593984962406015	0.9407894736842105	0.7078492935635793	0.756578947368421	0.7443609022556391	0.756578947368421
0	2023-09-05 21:09:19.772268	e7dd8374b78e3189ad206b6a12ad9a38dce4f97b4127b95a0d97c3c5ffaa7a53	2023-09-05 21:08:23.903998	genbase	estimators.cascade_tree_embedder	embedding	47.28740167617798	4.2884674072265625	0.5075757575757576	0.3909144776791836	0.639269406392694	0.5113636363636364	0.5516429747381189	0.3062467294610152	0.4697986577181208	0.51010101010101	0.4697986577181208	0.6428571428571429	1.0	0.5151515151515151	0.7785234899328859	0.3062467294610152	0.4697986577181208	0.51010101010101	0.4697986577181208
1	2023-09-05 21:09:19.772268	e7dd8374b78e3189ad206b6a12ad9a38dce4f97b4127b95a0d97c3c5ffaa7a53	2023-09-05 21:08:23.903998	genbase	estimators.cascade_tree_embedder	embedding	51.56341099739075	2.890758752822876	0.5037593984962406	0.3572377302150103	0.6367713004484306	0.5112781954887218	0.546465491991582	0.2819638694638695	0.46710526315789475	0.5087719298245613	0.46710526315789475	0.5714285714285714	1.0	0.518796992481203	0.7368421052631579	0.2819638694638695	0.46710526315789475	0.5087719298245613	0.46710526315789475
2	2023-09-05 21:09:19.772268	e7dd8374b78e3189ad206b6a12ad9a38dce4f97b4127b95a0d97c3c5ffaa7a53	2023-09-05 21:08:23.903998	genbase	estimators.cascade_tree_embedder	embedding	48.0111186504364	4.237085819244385	0.4015151515151515	0.29519119271408245	0.5327102803738317	0.4090909090909091	0.45172805077459394	0.21039915966386552	0.3630573248407643	0.4065656565656566	0.3630573248407643	0.7142857142857143	1.0	0.4166666666666667	0.8343949044585988	0.21039915966386552	0.3630573248407643	0.4065656565656566	0.3630573248407643
3	2023-09-05 21:09:19.772268	e7dd8374b78e3189ad206b6a12ad9a38dce4f97b4127b95a0d97c3c5ffaa7a53	2023-09-05 21:08:23.903998	genbase	estimators.cascade_tree_embedder	embedding	51.56769013404846	2.9985580444335938	0.4732824427480916	0.3725145660686945	0.6197183098591549	0.4821882951653944	0.5462431616240123	0.2746543489190548	0.4489795918367347	0.4796437659033079	0.4489795918367347	0.7857142857142857	1.0	0.48854961832061067	0.9115646258503401	0.2746543489190548	0.4489795918367347	0.4796437659033079	0.4489795918367347
4	2023-09-05 21:09:19.772268	e7dd8374b78e3189ad206b6a12ad9a38dce4f97b4127b95a0d97c3c5ffaa7a53	2023-09-05 21:08:23.903998	genbase	estimators.cascade_tree_embedder	embedding	52.41471815109253	2.7807934284210205	0.4626865671641791	0.30708406206305366	0.5739910313901346	0.47139303482587064	0.4829152569385644	0.23576334379905808	0.4025157232704403	0.4689054726368159	0.4025157232704403	0.5714285714285714	1.0	0.47761194029850745	0.7547169811320755	0.23576334379905808	0.4025157232704403	0.4689054726368159	0.4025157232704403
0	2023-09-05 21:11:41.469838	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:09:19.838303	enron	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	127.36940574645996	9.169621467590332	0.06451612903225806	0.17294754554504715	0.4336712208021155	0.43404070703483516	0.44275348800091935	0.11678960471481553	0.27687113111986494	0.32427214100674967	0.33093418297486993	0.2235983881820914	0.4353982300884956	0.5887563483017751	0.531775525833196	0.21481244491255783	0.43195785776997364	0.43316575897221066	0.43195785776997364
1	2023-09-05 21:11:41.469838	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:09:19.838303	enron	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	127.97744703292847	8.858200073242188	0.0906515580736544	0.18526521902341397	0.4498594189315838	0.440665746747094	0.4314434473566028	0.12545279598022668	0.29020556227327693	0.33642500037366246	0.32596518087744003	0.22141787818572145	0.48533872598584427	0.6173266306021592	0.4997150040638253	0.21529450555208446	0.4192139737991266	0.43189452190868627	0.4192139737991266
2	2023-09-05 21:11:41.469838	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:09:19.838303	enron	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	134.62358236312866	6.5915610790252686	0.06948640483383686	0.18749675696711396	0.4621928166351607	0.4575915878372203	0.4460777878496598	0.12612272627610596	0.30055316533497234	0.3446210473687	0.3333834519811922	0.24245241240173032	0.5010245901639344	0.620953604317648	0.5166515094569635	0.2162655697171245	0.42894736842105263	0.4399510861746512	0.42894736842105263
3	2023-09-05 21:11:41.469838	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:09:19.838303	enron	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	134.31380033493042	6.847586154937744	0.07017543859649122	0.1819164075778851	0.44673539518900346	0.4234677099073384	0.43408484002719333	0.12064595945158442	0.28761061946902655	0.3212997343263867	0.3219416184368842	0.2186035398119216	0.4897739504843918	0.5911947687102486	0.5070078046367226	0.20819210946514705	0.41064981949458484	0.40987886382623223	0.41064981949458484
4	2023-09-05 21:11:41.469838	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:09:19.838303	enron	estimators.cascade_weak_label_tree_embedder_pvalue	embedding_weak_chi2	133.4083993434906	7.084748983383179	0.07164179104477612	0.1600383854350179	0.4316831683168317	0.42709598226851103	0.4251898322296591	0.11080903204979621	0.27525252525252525	0.32084999246483187	0.3232726495845322	0.2195210860769805	0.4759825327510917	0.6287018671474958	0.5571717545600734	0.17779501493709604	0.39492753623188404	0.403740819710969	0.39492753623188404
0	2023-09-05 21:12:20.939338	e0eb631ff0f71aebc1d55fea76be99320e0d314d92c1a5a923d8e0a39ef75c7f	2023-09-05 21:11:41.547741	enron	estimators.cascade_weak_label_proba	proba_weak	32.56898641586304	6.007872819900513	0.09580838323353294	0.1873836877968801	0.4786729857819905	0.4876940312126804	0.4654323620540277	0.12608887614088204	0.3146417445482866	0.37967751580216547	0.35000812620410404	0.2558338850142081	0.49950544015825915	0.6032851878660261	0.5298290360902667	0.20831271398963044	0.45950864422202004	0.479843883661249	0.45950864422202004
1	2023-09-05 21:12:20.939338	e0eb631ff0f71aebc1d55fea76be99320e0d314d92c1a5a923d8e0a39ef75c7f	2023-09-05 21:11:41.547741	enron	estimators.cascade_weak_label_proba	proba_weak	30.432361602783203	6.166924238204956	0.09198813056379822	0.1861449236721888	0.44204152249134954	0.46743571438257386	0.45527585327485826	0.12323450408065666	0.28373126041088287	0.356380637609024	0.3385243345944755	0.21327651066893652	0.4319526627218935	0.5994624838535522	0.5123627015028652	0.24090787318521945	0.4526129317980514	0.4676133955065706	0.4526129317980514
2	2023-09-05 21:12:20.939338	e0eb631ff0f71aebc1d55fea76be99320e0d314d92c1a5a923d8e0a39ef75c7f	2023-09-05 21:11:41.547741	enron	estimators.cascade_weak_label_proba	proba_weak	31.232874393463135	5.916165828704834	0.06571428571428571	0.18563975025094112	0.4737302977232925	0.4705941433524189	0.46358038898466375	0.12754751844099288	0.3103843947217441	0.35920275857378525	0.3480118629743702	0.21816603656445882	0.47084421235857266	0.5903795234202134	0.514100802792311	0.22585412023542395	0.47665198237885464	0.46189239332096477	0.47665198237885464
3	2023-09-05 21:12:20.939338	e0eb631ff0f71aebc1d55fea76be99320e0d314d92c1a5a923d8e0a39ef75c7f	2023-09-05 21:11:41.547741	enron	estimators.cascade_weak_label_proba	proba_weak	32.586119413375854	5.986060619354248	0.07988165680473373	0.2042859434957963	0.4900837373292199	0.5008722735948183	0.495240709820675	0.1378260640320634	0.32457676590776413	0.3844477572780248	0.3738338983483625	0.2686878996328038	0.485589519650655	0.6036674847534765	0.5797593853304048	0.21740275398417433	0.49466192170818507	0.5050237156006387	0.49466192170818507
4	2023-09-05 21:12:20.939338	e0eb631ff0f71aebc1d55fea76be99320e0d314d92c1a5a923d8e0a39ef75c7f	2023-09-05 21:11:41.547741	enron	estimators.cascade_weak_label_proba	proba_weak	30.51737332344055	6.183349847793579	0.08746355685131195	0.19948527351096373	0.44652748189177666	0.4525623420981931	0.46401384243301186	0.13405491073127324	0.2874382885353812	0.34657636064024705	0.34337608951374	0.24706535970041935	0.4373956594323873	0.5687146187146187	0.5348508666572246	0.25180175141665184	0.4560487380330722	0.46242422138923606	0.4560487380330722
0	2023-09-05 21:14:44.109393	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:12:20.985601	enron	estimators.cascade_weak_label_tree_embedder	embedding_weak	126.635244846344	9.530462980270386	0.08045977011494253	0.17300429608689666	0.44402096236303	0.4362035628259095	0.43219567111135315	0.11446689486527824	0.28536436007348437	0.3318638755011126	0.32095653105634014	0.23956434288711112	0.4794238683127572	0.6060229344425192	0.5546100858283455	0.20144352150301992	0.4134871339840284	0.42299078635285525	0.4134871339840284
1	2023-09-05 21:14:44.109393	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:12:20.985601	enron	estimators.cascade_weak_label_tree_embedder	embedding_weak	126.4227066040039	8.96053433418274	0.06725146198830409	0.17868479377268814	0.4644595910418695	0.44751669954128537	0.444848687875774	0.12279754873390364	0.3024730500951173	0.33827411813967884	0.33557991312342766	0.21028997559425638	0.5224534501642936	0.636868213255513	0.5185711619355706	0.18362450155669388	0.4180543382997371	0.41845238095238096	0.4180543382997371
2	2023-09-05 21:14:44.109393	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:12:20.985601	enron	estimators.cascade_weak_label_tree_embedder	embedding_weak	131.32661724090576	7.154351472854614	0.07848837209302326	0.17312515774206028	0.44476603955619876	0.44547223073286085	0.4369327001443053	0.11808612277441739	0.2859801488833747	0.33663758254869025	0.32940781451069323	0.21404729104356204	0.4728205128205128	0.6439093847638829	0.5193878453227332	0.2033366335114418	0.4198542805100182	0.42861872462163164	0.4198542805100182
3	2023-09-05 21:14:44.109393	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:12:20.985601	enron	estimators.cascade_weak_label_tree_embedder	embedding_weak	136.42186641693115	6.231489658355713	0.06764705882352941	0.16944790366614537	0.43619047619047624	0.4284075577732867	0.41901807465984847	0.11540700893403001	0.2789281364190012	0.322755116643426	0.31124615119142546	0.22373035950477457	0.4780793319415449	0.594458882228434	0.49541128466010775	0.16763550207088082	0.4010507880910683	0.41451807995925644	0.4010507880910683
4	2023-09-05 21:14:44.109393	8993ca96dfc72561d7ee04ce4c5a52e5ba78dc8ee614376ccf7ed445a0f50ffa	2023-09-05 21:12:20.985601	enron	estimators.cascade_weak_label_tree_embedder	embedding_weak	133.19480299949646	6.6507110595703125	0.08231707317073171	0.17364591093009157	0.4475728155339806	0.45278544824694933	0.43855883750904434	0.1194355569398426	0.2883051907442151	0.34158642334225353	0.3318436276886111	0.23117952924903087	0.4946351931330472	0.6620505118900497	0.5383126030487978	0.18117678354092268	0.40868794326241137	0.42987441927990705	0.40868794326241137
0	2023-09-05 21:15:15.088987	40306c058aa5232be48436005fd5bcb1bf9a4829ba1ef6fbb3e487940b4bab28	2023-09-05 21:14:44.181979	enron	estimators.cascade_proba	proba	23.177396059036255	6.2360546588897705	0.06470588235294118	0.11870805914712451	0.489841986455982	0.4559243697478991	0.39298035989726626	0.08255197931008514	0.3243647234678625	0.3473332060096766	0.29199298608301766	0.25665562706835515	0.6921850079744817	0.6543137254901961	0.5668582854356794	0.10076784557618397	0.37903930131004365	0.384464391817333	0.37903930131004365
1	2023-09-05 21:15:15.088987	40306c058aa5232be48436005fd5bcb1bf9a4829ba1ef6fbb3e487940b4bab28	2023-09-05 21:14:44.181979	enron	estimators.cascade_proba	proba	23.17447543144226	6.231647253036499	0.05555555555555555	0.11762812553278483	0.49107142857142855	0.444236432832924	0.397684650115709	0.08280665237026211	0.3254437869822485	0.3346282372598162	0.2948908111634365	0.2045059128713902	0.6853582554517134	0.6214912280701754	0.5269105209573635	0.10139958876869702	0.3826086956521739	0.38173210804789753	0.3826086956521739
2	2023-09-05 21:15:15.088987	40306c058aa5232be48436005fd5bcb1bf9a4829ba1ef6fbb3e487940b4bab28	2023-09-05 21:14:44.181979	enron	estimators.cascade_proba	proba	24.5928475856781	5.934067010879517	0.05202312138728324	0.11892351770836787	0.4936416184971098	0.4412087430873558	0.3929367586295077	0.08523529950828272	0.32770529547198773	0.3315097715386733	0.29685674929433326	0.21175156405924622	0.7011494252873564	0.6329479768786127	0.5363624611720023	0.11814232820789486	0.3809099018733274	0.3754713735205064	0.3809099018733274
3	2023-09-05 21:15:15.088987	40306c058aa5232be48436005fd5bcb1bf9a4829ba1ef6fbb3e487940b4bab28	2023-09-05 21:14:44.181979	enron	estimators.cascade_proba	proba	24.298773527145386	5.893764019012451	0.05637982195845697	0.11529410955042894	0.5083766608896592	0.4601296988537345	0.41268866598275705	0.08193334844159768	0.34082106893880715	0.34806297395318164	0.3121493004586805	0.2362626081617998	0.7189542483660131	0.6644411473788329	0.5719443338349355	0.09749309358674105	0.3932082216264522	0.39003815175922	0.3932082216264522
