	embedding_weak_chi2	proba_weak	embedding_weak	proba	embedding
embedding_weak_chi2	1.0	0.2659180922614556	0.9	0.04090200577890224	0.49712552681828726
proba_weak	0.2659180922614556	1.0	0.1154003029882762	0.9	0.9
embedding_weak	0.9	0.1154003029882762	1.0	0.01199585455195129	0.26591809226145546
proba	0.04090200577890224	0.9	0.01199585455195129	1.0	0.7243188684112062
embedding	0.49712552681828726	0.9	0.26591809226145546	0.7243188684112062	1.0
